station_id,marque
2230002,Carrefour Market
22302001,Total Access
22310001,E.Leclerc
22320005,Carrefour
22350004,Intermarché
22350006,Esso
22360001,Carrefour
22370001,E.Leclerc
22390001,Carrefour Contact
22400001,Carrefour
22400004,E.Leclerc
22400005,Intermarché
22400007,TotalEnergies
22400009,TotalEnergies
2240001,Intermarché
22400010,Carrefour
22400011,TotalEnergies
22410001,Netto
22420003,Carrefour Contact
22430001,Super U
22440001,E. Leclerc
22440002,Intermarché
22440004,Avia
22460005,Total
22470001,Total
22480001,Station U
22490001,Super U
22500001,Carrefour
22500003,TotalEnergies
22500004,E.Leclerc
22500006,Avia
2250001,Carrefour
2250004,Total
22520001,Super U
22530001,Intermarché
22540002,Intermarché
22550001,Station U
22560001,Intermarché
22570001,Total
22590001,Intermarché
22600002,Total
22600004,E. Leclerc
22600006,Super U
22600008,Intermarché
2260001,Carrefour
22630002,Carrefour Contact
22640001,TotalEnergies
22640003,Intermarché
22650001,Total Contact
22650002,Carrefour
22700002,Intermarché
22700004,Intermarché
2270001,Carrefour
22710001,Carrefour Market
22730001,Station U
22740001,Meyer Energies
22800002,E.Leclerc
22800003,Super U
2280001,Intermarché
22810002,TotalEnergies
22830001,Diapar
2290002,Intermarché
22940002,Intermarché
22950003,Intermarché
22960001,Carrefour
22980002,Intermarché
23000001,Carrefour
23000004,Avia
23000006,Intermarché
23000007,Avia
23000008,Netto
2300001,Auchan
2300002,Carrefour
2300006,Intermarché
2300009,Carrefour
23008001,E.Leclerc
2310001,Système U
2310002,Avia
2310003,TotalEnergies
23110002,La Station U
23130002,8 à Huit
23140003,TotalEnergies
23150001,Intermarché
23160002,Vival
23200001,Carrefour
23200002,Intermarché
2320001,Carrefour
2320002,Intermarché
23210003,Carrefour
23220001,Intermarché
23230001,Carrefour
23240002,Elan
23250001,F3C Energy
23290001,Avia
23300002,Avia
23300006,E.Leclerc
23300007,Avia
23300008,Avia
23300010,Shell
23300011,Carrefour Market
23300012,TotalEnergies
23320001,Carburant Service
23400001,Carrefour Market
23400004,Carburant Service
2340001,Carrefour
2340002,Gulf
23500002,Intermarché
23600001,Carrefour Market
23600002,U
2360001,Intermarché
23700001,Intermarché
2370005,Carrefour Contact
23800001,Intermarché
2380002,Total Access
2390002,Origny-Sainte-Benoite
24000001,TotalEnergies
24000004,Total Access
24000007,E.Leclerc
2400001,Carrefour
24000010,Esso
24000011,TotalEnergies
2400004,E.Leclerc
2400007,Netto
2400008,Avia
24100007,Carrefour Market
24100008,Carrefour Market
24100010,Total
24100011,Intermarché
24100012,Intermarché
24100014,Total Access
24100016,Netto
24100018,Intermarché
24100019,Avia
24100020,TotalEnergies
24107001,E.Leclerc
24110001,E. Leclerc
24110002,E.Leclerc
24114001,E.Leclerc
24120001,Auchan
24120006,Intermarché
24120007,TotalEnergies
24120008,Intermarché
24120009,Avia
24120010,U
24130003,Carrefour
24130004,Carrefour
24150001,Intermarché
24150005,Intermarché
24160001,Super U
24170002,Carrefour Market
24170003,TotalEnergies
24190001,Intermarché
24200001,Carrefour
24200006,E.Leclerc
24200007,Total
24200008,Intermarché
2420001,Total Contact
24210002,Carrefour
24210004,TotalEnergies
24220002,Carrefour Market
24230002,Carrefour
24230003,Total
24240003,Carrefour Contact
24250001,Carrefour
24250003,TotalEnergies
24250004,Périgord Quercy Automobiles
24260001,Intermarché
24270001,Total
24270004,Super U
24270005,Carrefour
24290001,Intermarché
24300001,Système U
24300004,Intermarché
24300007,TotalEnergies
2430001,Intermarché
24310001,Total Access
24310002,Carrefour
24310003,Carrefour Market
24320002,Avia
24330003,Total Contact
24330005,Elan
24330007,Total
24340002,Carrefour
24350002,Intermarché
24360002,Intermarché
24380001,Intermarché
24390001,Intermarché
24400001,Super U
24400003,Station U
24400004,Intermarché
24400005,Rieupet
24410003,Carrefour Contact
24420001,Total
24420002,Coop
24430001,Auchan
24430003,Elan
24440001,Intermarché
24450001,Carrefour
24460002,Elan
24460003,Total
24470001,Auchan
24480001,Total
24490002,Intermarché
24500003,Carrefour Contact
2450003,Carrefour
24550001,Aire C
24580001,Carrefour
24590002,Intermarché
24600003,Intermarché
24600004,E.Leclerc
24600005,TotalEnergies
2460003,Carrefour
24620001,Les Mousquetaires
24650001,Intermarché
24660003,Intermarché
24660004,Super U
24680001,Carrefour Contact
24700001,Intermarché
2470001,E. Leclerc
24750001,Carrefour
24750002,E. Leclerc
24800003,Station Maguer
24800004,Intermarché
2480002,Carrefour
25000007,Super U
25000008,Esso
2500001,Auchan
25000011,Intermarché
25000016,GME
25000020,Avia
25000021,Total
25000023,TotalEnergies
25000024,Total
25000026,Évole Énergies
25000027,Intermarché
25000028,Intermarché
2500003,E.Leclerc
2500004,Total
25022001,Carrefour
25110001,Total Access
25110002,Super U
25110003,évole énergies
25110004,Intermarché
25110005,Avia
25115001,Super U
25120001,Station Libre-service
25120004,Intermarché
25130001,bi1
25130002,Netto
25150002,Intermarché
25150005,Total Access
25150006,Fulli
25160001,Fiat
25200001,C. C. Cora
25200003,Système U
25200005,E.Leclerc
25200007,Total Access
25210002,Avia
25220002,Avia
25220003,Super U
25230002,Intermarché
25240001,bi1
25250002,Intermarché
25270001,Avia
25290001,Avia
25290005,Avia
25300002,Total Access
25300005,Système U
25300006,E.Leclerc
25300007,GME
25300009,Avia
25300012,Guinchard Jacquin
25300013,Intermarché
25310001,Carrefour Contact
25320001,Carrefour Contact
25330001,Avia
25340001,Avia
25350001,Super U
25370002,Intermarché
25390001,Super U
25400003,Intermarché
25400004,Système U
25400005,Hyper U
25410002,Super U
25410004,Intermarché
25410007,Netto
25420001,Avia
25420002,Total
25420005,Avia
25420006,Carrefour Contact
25430001,Avia
25430003,Avia
25440001,Intermarché
25440002,Intermarché
25450001,Avia
25480001,Carrefour
25480003,Total
25480004,Avia
25490001,Intermarché
25500001,BP
25500002,Total
25500005,Intermarché
25500007,Casino
25510002,bi1
25530001,Carrefour
25550003,DATS 24
25560001,Super U
25600004,Avia
25610001,bi1
25620001,Total
25640007,TotalEnergies
25640008,Intermarché
25640009,Shell
25650002,Sarl Guinchard Jacquin
25650003,Garage Pourchet
25660002,Super U
25660004,Intermarché
25680001,Total
25700003,Total
25700004,Intermarché
25720002,Avia
25720013,Eni
25750002,TotalEnergies
25750003,DATS 24
25800001,Super U
25800002,E.Leclerc
25800003,Netto
2580002,Gulf
25870002,Station U
26000005,TotalEnergies
26000007,Esso
26000008,Esso
26000013,Intermarché
26000014,TotalEnergies
26000015,Total Access
26000016,TotalEnergies
26000019,Eni
26000020,Auchan
2600005,Total
2600006,Carrefour
2600008,Avia
2603001,E.Leclerc
26100001,Système U
26100002,Système U
26100009,Avia
26100010,Avia
26110003,Système U
26110004,Intermarché
26120001,TotalEnergies
26120004,Intermarché
26120005,Auchan
26130002,Intermarché
26140002,Esso
26140003,Intermarché
26140004,E. Leclerc
26140005,E.Leclerc
26140006,Total
26150001,Intermarché
26150002,TotalEnergies
26160001,Système U
26170002,Avia
26170003,Système U
26190001,Garage Magnan
26190002,Intermarché
26200001,Carrefour Market
26200003,Esso
26200004,E.Leclerc
26200007,Intermarché
26200008,Auchan
26200009,Avia
2620001,Gulf
26208001,Carrefour
26210001,Super U
26220001,Super U
26230002,Intermarché
26240002,Total
26240004,Esso
26240006,Intermarché
26240008,Netto
26250001,Eni
26260001,Super U
26260002,Netto
26270004,Intermarché
26270006,E.Leclerc
26270007,TotalEnergies
26270009,Dyneff
26290003,Esso
26290008,Super U
26290009,Total Petrol Access
26300003,Total Contact
26300005,Esso Express
26300008,Renault
26300010,Système U
26300011,TotalEnergies
26300012,TotalEnergies
26300013,Carrefour
26300015,Carrefour Market
26300016,Utile
26310000,Carburants Services
26320002,Eni
26330001,Comptoir Énergie
26340000,Carburants Services
26380001,Agip
26390001,Intermarché
26400002,Eni
26400004,Intermarché
26400005,Carburants services
26400007,TotalEnergies
26400009,Système U
26400010,Auchan
26400011,Comptoir Énergie
26420001,Comptoir Énergie
26450002,Système U
26450003,Natura' Pro Cooperative
26500002,Total Access
26500004,Intermarché
26503001,E.Leclerc
26510002,Système U
26540001,Carrefour
26600002,Total
26600007,Intermarché
26600011,Avia
26600013,TotalEnergies
26600014,Total Access
26600015,Netto
26600016,Avia
26620001,Avia
26700001,TotalEnergies
26700002,Intermarché
26730001,Total
26730005,Esso
26730006,Esso
26740003,TotalEnergies
26740004,Eni
26740005,Avia
26740006,Natura' Pro Cooperative
26750001,E.Leclerc
26760001,Super U
26780006,U
26780007,Total Access
26780008,Shell
26780009,Shell
26790003,Système U
26790005,Intermarché
26790006,Natura' Pro Cooperative
26800002,Avia
26800005,Intermarché
26800007,TotalEnergies
26800008,Eni
26800009,Auchan
2690002,TotalEnergies
27000003,Système U
27000004,Intermarché
27000007,Intermarché
27000008,TotalEnergies
2700001,Total
27009001,Cora
27100001,Auchan
27110002,E.Leclerc
27110003,Intermarché
27120001,Carrefour
27120002,Intermarché
27120003,Système U
27130001,Carrefour
27130002,Total
27130003,E.Leclerc
27130005,Intermarché
27140002,Carrefour Market
27140004,Intermarché
27150001,Carrefour
27150003,Super U
27150004,TotalEnergies
27160001,Carrefour
27170002,Carrefour
27170003,Total
27190002,Station marché
27190003,Intermarché
27200001,Carrefour
27200004,Avia
27201001,E.Leclerc
27210003,Intermarché
27210006,Avia
27210008,Carrefour
27210009,TotalEnergies
27210010,Avia
27220001,Carrefour Market
27230004,Carrefour
27230006,Total
27240001,Carrefour
27250002,Intermarché
27260001,Total
27260002,Carrefour
27290001,Intermarché
27300004,E.Leclerc
27300005,Intermarché
27300006,Total Access
27300007,TotalEnergies
27310005,Intermarché
27310008,Carrefour Market
27310009,TotalEnergies
27310010,E.Leclerc
27320001,Carrefour Market
27340001,Station U
27350003,Total
27350004,Carrefour
27370001,Total
27370002,Intermarché
27380001,Carrefour Market
27380003,Carrefour
27380004,Carrefour Market
27400001,Intermarché
27400007,Esso
27400010,Total
27400011,Dyneff
27404001,TotalEnergies
27406001,E.Leclerc
27460001,Station U
27460002,Total
27460003,Esso Express
27500001,Carrefour Market
27500002,Carrefour Market
27500003,Total
27500004,Intermarché
27500005,Netto
27520001,Carrefour Contact
27540001,Intermarché
27560001,Carrefour Contact
27600001,Auchan
27600006,Total
27610001,Intermarché
27620002,Intermarché
27670002,Auchan
27670005,TotalEnergies
27700004,Intermarché
27700005,Total
27700007,Carrefour Market
27800001,Carrefour
27800002,Intermarché
27810001,Carrefour Contact
27910001,Intermarché
27930001,Carrefour
27930002,Carrefour
27930005,E. Leclerc
27930008,Total Access
27930010,TotalEnergies
27940003,Intermarché
27950001,Total
27950002,Intermarché
28000001,Carrefour
28000002,Total Contact
28000007,Intermarché
28000009,Total
28000010,Total Access
28000011,Total Access
2800003,E.Leclerc
2800004,Carrefour
28100002,E.Leclerc
28100003,Carrefour
28100006,Total Access
28120002,Intermarché
28120003,Intermarché
28130001,Carrefour
28130002,Super U
28130003,Intermarché
28150002,Intermarché
28160003,TotalEnergies
28160004,Esso
28160005,U
28160006,Intermarché
28160008,Esso
28170001,Carrefour
28170002,Libreco
28170003,TotalEnergies
28190001,Intermarché
28190002,Intermarché
28190003,Super U
28200002,Total
28200003,E. Leclerc
28200005,Intermarché
28210002,Intermarché
28210003,Total
28220002,Intermarché
28240005,Intermarché
28240006,Netto
28250001,Intermarché
28260005,E.Leclerc
28270003,Carrefour
28290002,Carrefour
28300004,Intermarché
28300005,Intermarché
28300008,TotalEnergies
28300009,Shell
28300010,Shell
28310002,TotalEnergies
28310004,Shell
28310006,Intermarché
28310010,Shell
28310011,Système U
28310012,TotalEnergies
28320003,Carrefour Market
28330002,Intermarché
28330003,Proxi
28350001,E.Leclerc
28400002,E.Leclerc
28400004,Intermarché
28400005,Total
28420001,Total
28480001,Total
28500001,Hyper-U
28500006,Intermarché
28500007,TotalEnergies
28500008,Total
28500010,Relais de la Tuilerie
28500011,Carrefour
28500012,H Market
28600002,E.Leclerc
28600003,Total
2860001,Total
28630004,CocciMarket
28700001,Auchan
28700004,U
28700005,Avia
2870001,Gulf
28800002,Elan
28800003,TotalEnergies
28800004,Carrefour Market
2880001,Station Marché Sa Auto Pieces
29000006,E.Leclerc
29000011,Total
29000012,Total Access
29000013,Total Access
29000014,E.Leclerc
29000015,Intermarché
29000016,Casino
29100003,E.Leclerc
29100004,Intermarché
29100007,Total Access
29120001,Système U
29120003,E. Leclerc
29120004,Netto
29120005,Carrefour
29120006,Intermarché
29120007,Total Access
29129001,Intermarché
29140002,Système U
29140003,Total Contact
29140008,Total Access
29140010,Carrefour Contact
29143001,Intermarché
29150003,E.Leclerc
29150004,Intermarché
29150005,Total Contact
29160003,E.Leclerc
29160004,E.Leclerc
29160005,Total
29170001,E. Leclerc
29170004,Total
29170005,Carrefour
29180001,Super U
29190001,Intermarché
29196001,Carrefour
29200002,Super U
29200004,TotalEnergies
29200008,Carrefour
29200014,Intermarché
29200015,TotalEnergies
29200016,Total Access
29200017,TotalEnergies
29200018,Super U
29200019,E.Leclerc
29217001,Intermarché
29228001,E.Leclerc
29233001,Super U
29250001,Super U
29250002,E. Leclerc
29260002,Total
29260004,E.Leclerc
29260005,Avia
29260007,Intermarché
29270003,Intermarché
29280001,Carrefour
29280003,Intermarché
29290001,Carrefour
29290002,Elan
29290003,Carrefour
29300002,E. Leclerc
29300003,Intermarché
29300004,Carrefour
29340002,Carrefour Market
29350001,Intermarché
29360002,Carrefour
29390002,E.Leclerc
29400001,Super U
29400003,Esso Express
29403001,E.Leclerc
29410001,Système U
29419001,E.Leclerc
29420001,Système U
29420002,Total
29420003,Carrefour
29430002,Intermarché
29440001,Intermarché
29450001,La Station U
29460001,Système U
29460003,TotalEnergies
29470003,E.Leclerc
29470004,La Station U
29480001,E.Leclerc
29490002,Super U
29500003,Carrefour
29500004,Avia
29510004,Intermarché
29510005,Intermarché
29520001,E.Leclerc
29520005,E.Leclerc
29540001,Breizh Station
29550001,Intermarché
29590001,Super U
29600002,E.Leclerc
29600003,Intermarché
29600004,Total
29600005,Carrefour
29610002,Casino
29620001,Système U
29630002,Casino
29640001,Spar
29650001,Super U
29660002,U Express
29680003,E.Leclerc
29690002,Intermarché
29700001,Carrefour
29700002,Intermarché
29700004,TotalEnergies
29710002,Intermarché
29710004,U
29720003,E. Leclerc
29730006,Carrefour
29740001,Système U
29750001,Carrefour Market
29760004,Carrefour
29770001,Total
29770002,E.Leclerc
29770003,Intermarché
29780001,Carrefour
29790002,Super U
29800001,Total
29800003,Intermarché
29800004,E.Leclerc
29810002,Système U
29820001,E. Leclerc
29820002,E.Leclerc
29830002,E. Leclerc
29830003,Super U
29833001,E. Leclerc
29850001,Total
29860002,Super U
29860003,Intermarché
29870001,E.Leclerc
29870003,Total
29880002,Intermarché
29880005,Carrefour Contact
29890003,E.Leclerc
29900003,E. Leclerc
29900004,Intermarché
29900005,TotalEnergies
29910004,Intermarché
29930002,Intermarché
29950001,Carrefour Market
30000006,Esso Express
30000008,E.Leclerc
3000001,Carrefour
30000010,Campus
30000011,Intermarché
30000012,Intermarché
30000016,E.Leclerc
